smurvation_id,mushotel_type,is_canceled,booking_lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,weekend_stays,weekday_stays,wisymurfs,smurflings,number_of_babies,meal_type,smurfland,market_segment,booking_channel,smurfy_smurf,number_of_previous_cancellations,previous_bookings_not_canceled,requested_mushroom_type,allocated_mushroom_type,booking_changes,deposit_type,agent,moberry,days_in_waiting_list,customer_type,average_daily_rate,smurfberry_spaces_required,number_of_special_requests,smurvation_status_date,mushotel_location
32123,Smurfy Mushotel,0,0,Blissful Beams,Blossommonth,3,17,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,E,E,1,No Deposit,,,0,Swift-Smurf,60.0,0,0,"Blossommonth, Blissful Beams - 18",Smurfy Jungle
77764,Village Mushotel,0,1,Wisdom Whirlwind,Goldenleaf,39,22,0,4,1,0.0,0,BB,WSD,Squads,TA/TO,0,0,0,A,E,2,No Deposit,1.0,,0,Swift-Party,170.0,0,0,"Goldenleaf, Wisdom Whirlwind - 26",Smurfy Jungle
91471,Village Mushotel,0,47,Smurfy Passage,Sunspark,26,21,0,1,1,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Swift-Smurf,101.7,0,1,"Sunspark, Smurfy Passage - 22",Smurfy Jungle
42747,Village Mushotel,0,86,Wisdom Whirlwind,Goldenleaf,37,9,0,3,2,0.0,0,BB,FRK,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,68.0,0,Swift-Party,100.0,0,0,"Goldenleaf, Wisdom Whirlwind - 12",Smurfy Jungle
4827,Smurfy Mushotel,0,171,Smurfy Passage,Sproutpril,15,4,1,1,2,0.0,0,HB,SMF,Squads,TA/TO,0,0,0,A,A,0,Non Refund,298.0,,0,Swift-Party,85.0,0,0,"Sproutpril, Smurfy Passage - 06",Smurfy Jungle
71704,Village Mushotel,1,78,Blissful Beams,Smurfly,28,10,1,3,3,0.0,0,BB,IRN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,190.0,0,1,"Smurfly, Blissful Beams - 02",Smurfy Jungle
27666,Smurfy Mushotel,0,229,Smurfy Passage,Goldenleaf,36,3,1,1,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,D,D,4,No Deposit,,,0,Swift-Party,115.0,0,1,"Goldenleaf, Smurfy Passage - 05",Smurfy Jungle
16946,Smurfy Mushotel,0,119,Wisdom Whirlwind,Goldenleaf,37,12,2,4,2,0.0,0,HB,MCN,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Swift-Smurf,102.6,0,1,"Goldenleaf, Wisdom Whirlwind - 18",Smurfy Jungle
41971,Village Mushotel,1,11,Wisdom Whirlwind,Harvestember,35,29,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Leaf,90.0,0,2,"Harvestember, Wisdom Whirlwind - 18",Smurfy Jungle
86201,Village Mushotel,0,5,Smurfy Passage,Frostmarch,14,28,1,1,1,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Swift-Smurf,84.0,0,1,"Frostmarch, Smurfy Passage - 30",Smurfy Jungle
1220,Smurfy Mushotel,0,128,Wisdom Whirlwind,Harvestember,34,19,1,4,2,0.0,0,BB,POL,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,120.6,1,0,"Harvestember, Wisdom Whirlwind - 24",Smurfy Jungle
116889,Village Mushotel,0,38,Blissful Beams,Smurfly,30,24,1,1,2,0.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,425.0,,0,Swift-Smurf,131.2,0,0,"Smurfly, Blissful Beams - 26",Smurfy Jungle
8531,Smurfy Mushotel,1,65,Smurfy Passage,Frostwisp,41,4,0,5,1,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,70.0,0,0,"Harvestember, Smurfy Passage - 02",Smurfy Jungle
89369,Village Mushotel,0,0,Blissful Beams,Frostmarch,12,20,1,0,1,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,1,2,16,A,F,0,No Deposit,94.0,,0,Swift-Smurf,65.0,0,3,"Frostmarch, Blissful Beams - 21",Smurfy Jungle
68356,Village Mushotel,1,19,Blissful Beams,Rainboway,20,15,1,3,3,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Swift-Smurf,216.0,0,0,"Sproutpril, Blissful Beams - 26",Smurfy Jungle
109576,Village Mushotel,0,133,Blissful Beams,Sproutpril,15,11,0,3,2,0.0,0,BB,AUT,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,133.5,0,3,"Sproutpril, Blissful Beams - 14",Smurfy Jungle
55795,Village Mushotel,1,148,Smurfy Passage,Harvestember,35,21,2,1,3,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Swift-Party,96.9,0,0,"Frostmarch, Smurfy Passage - 28",Smurfy Jungle
69154,Village Mushotel,1,235,Blissful Beams,Rainboway,21,26,1,2,2,0.0,0,SC,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,142.1,0,1,"Blossommonth, Blissful Beams - 05",Smurfy Jungle
93977,Village Mushotel,0,102,Smurfy Passage,Smurfly,31,25,1,4,3,0.0,0,BB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Swift-Smurf,105.9,0,0,"Smurfly, Smurfy Passage - 30",Smurfy Jungle
92544,Village Mushotel,0,0,Smurfy Passage,Smurfly,28,5,0,3,2,0.0,0,SC,USA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,110.46,0,1,"Smurfly, Smurfy Passage - 08",Smurfy Jungle
72079,Village Mushotel,1,101,Blissful Beams,Smurfly,29,20,0,3,2,0.0,0,BB,CHN,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,136.5,0,1,"Sproutpril, Blissful Beams - 24",Smurfy Jungle
26665,Smurfy Mushotel,0,15,Smurfy Passage,Harvestember,32,4,0,3,2,0.0,1,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,,0,Swift-Smurf,168.63,0,2,"Harvestember, Smurfy Passage - 07",Smurfy Jungle
109818,Village Mushotel,0,11,Blissful Beams,Sproutpril,15,14,1,2,2,0.0,0,SC,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,138.33,0,2,"Sproutpril, Blissful Beams - 17",Smurfy Jungle
68923,Village Mushotel,1,6,Blissful Beams,Rainboway,21,23,0,1,1,0.0,0,SC,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Swift-Smurf,95.0,0,0,"Rainboway, Blissful Beams - 17",Smurfy Jungle
69266,Village Mushotel,1,184,Blissful Beams,Rainboway,22,28,2,3,2,0.0,0,BB,SMF,Squads,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Swift-Smurf,130.0,0,0,"Hearthglen, Smurfy Passage - 25",Smurfy Jungle
116448,Village Mushotel,0,190,Blissful Beams,Smurfly,29,17,1,2,2,1.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,125.1,0,2,"Smurfly, Blissful Beams - 20",Smurfy Jungle
58377,Village Mushotel,1,184,Smurfy Passage,Frostwisp,42,12,0,1,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Swift-Smurf,98.1,0,0,"Frostwisp, Smurfy Passage - 07",Smurfy Jungle
115537,Village Mushotel,0,12,Blissful Beams,Smurfly,27,6,0,1,2,0.0,0,SC,NLD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,120.0,0,1,"Smurfly, Blissful Beams - 07",Smurfy Jungle
16784,Smurfy Mushotel,0,4,Wisdom Whirlwind,Goldenleaf,37,7,1,4,2,0.0,1,FB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,2,No Deposit,,,0,Swift-Smurf,189.0,0,1,"Goldenleaf, Wisdom Whirlwind - 12",Smurfy Jungle
93589,Village Mushotel,0,187,Smurfy Passage,Smurfly,30,22,0,2,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,94.5,1,1,"Smurfly, Smurfy Passage - 24",Smurfy Jungle
89879,Village Mushotel,0,233,Smurfy Passage,Rainboway,22,25,0,4,2,0.0,0,BB,MCN,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,14.0,,0,Swift-Smurf,95.4,0,1,"Rainboway, Smurfy Passage - 29",Smurfy Jungle
18709,Smurfy Mushotel,0,0,Wisdom Whirlwind,Hearthglen,48,24,0,3,1,0.0,0,BB,SMF,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,137.0,0,Swift-Smurf,35.0,0,0,"Hearthglen, Wisdom Whirlwind - 27",Smurfy Jungle
103224,Village Mushotel,0,2,Smurfy Passage,Merrysnow,51,16,0,1,1,0.0,0,SC,IRN,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,,,0,Swift-Smurf,78.0,0,1,"Merrysnow, Smurfy Passage - 17",Smurfy Jungle
26765,Smurfy Mushotel,0,138,Smurfy Passage,Harvestember,33,10,0,0,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,E,I,0,No Deposit,240.0,,0,Swift-Smurf,0.0,0,1,"Harvestember, Smurfy Passage - 10",Smurfy Jungle
65515,Village Mushotel,1,27,Blissful Beams,Sproutpril,14,4,0,5,2,1.0,0,BB,SMF,Smurfy Way,Smurfy Way,0,0,0,E,E,0,No Deposit,14.0,,0,Swift-Smurf,175.0,0,1,"Frostmarch, Blissful Beams - 10",Smurfy Jungle
83317,Village Mushotel,0,59,Smurfy Passage,Blossommonth,5,28,0,1,1,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,87.0,,0,Swift-Party,80.0,0,0,"Blossommonth, Smurfy Passage - 29",Smurfy Jungle
85337,Village Mushotel,0,7,Smurfy Passage,Frostmarch,11,9,0,4,1,0.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,99.0,0,1,"Frostmarch, Smurfy Passage - 13",Smurfy Jungle
65934,Village Mushotel,1,48,Blissful Beams,Sproutpril,15,10,1,3,2,0.0,0,SC,MCN,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,108.0,0,0,"Sparkleuary, Blissful Beams - 22",Smurfy Jungle
4365,Smurfy Mushotel,0,157,Smurfy Passage,Frostmarch,11,7,4,10,2,0.0,0,HB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Swift-Smurf,63.9,0,0,"Frostmarch, Smurfy Passage - 21",Smurfy Jungle
3889,Smurfy Mushotel,0,88,Smurfy Passage,Sparkleuary,6,5,2,2,2,0.0,0,BB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Swift-Party,26.0,1,0,"Sparkleuary, Smurfy Passage - 09",Smurfy Jungle
118149,Village Mushotel,0,107,Blissful Beams,Harvestember,32,11,2,2,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Swift-Smurf,185.0,0,2,"Harvestember, Blissful Beams - 15",Smurfy Jungle
24659,Smurfy Mushotel,0,3,Smurfy Passage,Rainboway,22,26,0,3,2,1.0,0,BB,AGO,Giggleline TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Swift-Smurf,150.0,1,0,"Rainboway, Smurfy Passage - 29",Smurfy Jungle
111475,Village Mushotel,0,33,Blissful Beams,Rainboway,19,8,1,2,1,0.0,0,BB,ROU,Squads,TA/TO,0,0,0,A,A,2,No Deposit,39.0,,0,Swift-Party,130.0,0,0,"Rainboway, Blissful Beams - 11",Smurfy Jungle
112778,Village Mushotel,0,128,Blissful Beams,Rainboway,21,26,0,2,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Swift-Party,126.0,0,1,"Rainboway, Blissful Beams - 28",Smurfy Jungle
73635,Village Mushotel,1,212,Blissful Beams,Harvestember,35,28,2,5,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Swift-Smurf,85.59,0,0,"Sunspark, Blissful Beams - 13",Smurfy Jungle
36959,Smurfy Mushotel,0,137,Blissful Beams,Rainboway,21,27,2,5,1,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Leaf,49.95,0,1,"Sunspark, Blissful Beams - 03",Smurfy Jungle
101696,Village Mushotel,0,59,Smurfy Passage,Hearthglen,47,14,1,2,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Swift-Party,75.0,0,1,"Hearthglen, Smurfy Passage - 17",Smurfy Jungle
37397,Smurfy Mushotel,0,36,Blissful Beams,Sunspark,24,12,1,4,2,0.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,170.0,1,1,"Sunspark, Blissful Beams - 17",Smurfy Jungle
100601,Village Mushotel,0,28,Smurfy Passage,Frostwisp,44,28,0,2,2,0.0,0,SC,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,110.0,0,2,"Frostwisp, Smurfy Passage - 30",Smurfy Jungle
83312,Village Mushotel,0,2,Smurfy Passage,Blossommonth,5,24,2,2,2,0.0,0,BB,ITA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,93.0,0,0,"Blossommonth, Smurfy Passage - 28",Smurfy Jungle
55267,Village Mushotel,1,142,Smurfy Passage,Harvestember,33,9,0,3,2,1.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,130.5,0,1,"Harvestember, Smurfy Passage - 01",Smurfy Jungle
89638,Village Mushotel,0,96,Smurfy Passage,Rainboway,22,23,1,0,2,0.0,0,SC,WSD,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Party,116.1,0,0,"Rainboway, Smurfy Passage - 24",Smurfy Jungle
58761,Village Mushotel,1,115,Smurfy Passage,Frostwisp,42,15,2,4,3,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,151.2,0,0,"Sunspark, Smurfy Passage - 26",Smurfy Jungle
18738,Smurfy Mushotel,0,11,Wisdom Whirlwind,Hearthglen,48,23,1,4,2,0.0,0,HB,MRA,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Swift-Smurf,55.0,0,1,"Hearthglen, Wisdom Whirlwind - 28",Smurfy Jungle
15847,Smurfy Mushotel,0,88,Wisdom Whirlwind,Smurfly,31,29,2,5,2,0.0,0,BB,IRL,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,,0,Swift-Smurf,132.5,0,1,"Harvestember, Wisdom Whirlwind - 05",Smurfy Jungle
85004,Village Mushotel,0,1,Smurfy Passage,Frostmarch,10,4,1,2,3,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Swift-Smurf,137.0,0,2,"Frostmarch, Smurfy Passage - 07",Smurfy Jungle
19803,Smurfy Mushotel,0,9,Smurfy Passage,Blossommonth,2,4,0,0,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Swift-Smurf,0.0,0,0,"Blossommonth, Smurfy Passage - 04",Smurfy Jungle
27693,Smurfy Mushotel,0,34,Smurfy Passage,Harvestember,36,31,2,5,2,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,A,A,1,No Deposit,,,0,Swift-Smurf,170.0,1,3,"Goldenleaf, Smurfy Passage - 07",Smurfy Jungle
76719,Village Mushotel,0,0,Blissful Beams,Blossommonth,4,24,0,3,1,0.0,0,BB,SMF,Corporate,Corporate,1,6,60,A,A,1,No Deposit,,40.0,0,Swift-Smurf,65.0,0,1,"Blossommonth, Blissful Beams - 27",Smurfy Jungle
77449,Village Mushotel,0,0,Wisdom Whirlwind,Goldenleaf,38,13,2,4,1,0.0,0,BB,BRA,Giggleline TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Swift-Smurf,136.0,0,0,"Goldenleaf, Wisdom Whirlwind - 19",Smurfy Jungle
73254,Village Mushotel,1,186,Blissful Beams,Harvestember,33,17,0,3,2,0.0,0,BB,NLD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Swift-Smurf,131.7,0,0,"Sparkleuary, Blissful Beams - 12",Smurfy Jungle
16129,Smurfy Mushotel,0,61,Wisdom Whirlwind,Harvestember,33,9,2,5,3,0.0,0,FB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,149.0,,0,Swift-Smurf,225.45,0,1,"Harvestember, Wisdom Whirlwind - 16",Smurfy Jungle
29122,Smurfy Mushotel,0,57,Smurfy Passage,Frostwisp,43,16,2,3,2,0.0,0,BB,WSD,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,68.0,0,2,"Frostwisp, Smurfy Passage - 21",Smurfy Jungle
45647,Village Mushotel,0,140,Wisdom Whirlwind,Hearthglen,47,18,0,3,2,0.0,0,BB,SMF,Squads,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,87,Swift-Party,75.0,0,1,"Hearthglen, Wisdom Whirlwind - 21",Smurfy Jungle
9772,Smurfy Mushotel,1,78,Smurfy Passage,Merrysnow,53,31,1,1,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,181.0,,0,Swift-Smurf,162.0,0,0,"Frostwisp, Smurfy Passage - 20",Smurfy Jungle
12467,Smurfy Mushotel,1,224,Blissful Beams,Smurfly,26,1,2,2,3,1.0,0,BB,POL,Giggleline TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Swift-Smurf,185.0,0,0,"Sparkleuary, Blissful Beams - 03",Smurfy Jungle
51551,Village Mushotel,1,90,Smurfy Passage,Rainboway,21,21,1,1,2,0.0,0,SC,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,116.1,0,0,"Frostmarch, Smurfy Passage - 21",Smurfy Jungle
101730,Village Mushotel,0,13,Smurfy Passage,Hearthglen,47,14,1,2,2,1.0,0,BB,MCN,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Swift-Smurf,125.0,0,2,"Hearthglen, Smurfy Passage - 17",Smurfy Jungle
90105,Village Mushotel,0,109,Smurfy Passage,Rainboway,23,30,1,2,2,0.0,0,BB,POL,Gigglefree TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Swift-Smurf,75.0,0,0,"Sunspark, Smurfy Passage - 02",Smurfy Jungle
17483,Smurfy Mushotel,1,287,Wisdom Whirlwind,Frostwisp,42,15,1,3,2,0.0,0,BB,WSD,Squads,Corporate,0,1,0,A,I,1,No Deposit,,223.0,0,Swift-Party,44.5,0,0,"Frostwisp, Wisdom Whirlwind - 12",Smurfy Jungle
22412,Smurfy Mushotel,0,13,Smurfy Passage,Frostmarch,13,21,1,2,2,0.0,0,BB,MRA,Smurfy Way,Smurfy Way,0,0,0,A,A,0,No Deposit,250.0,,0,Swift-Party,46.33,0,0,"Frostmarch, Smurfy Passage - 24",Smurfy Jungle
33031,Smurfy Mushotel,0,3,Blissful Beams,Sparkleuary,6,11,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Swift-Smurf,75.0,1,2,"Sparkleuary, Blissful Beams - 12",Smurfy Jungle
1630,Smurfy Mushotel,0,78,Wisdom Whirlwind,Goldenleaf,37,6,2,5,3,0.0,0,HB,SMF,Smurfy Way,Smurfy Way,0,0,0,H,H,0,No Deposit,250.0,,0,Swift-Smurf,208.14,1,1,"Goldenleaf, Wisdom Whirlwind - 13",Smurfy Jungle
6416,Smurfy Mushotel,0,141,Smurfy Passage,Sunspark,24,9,2,5,2,0.0,0,FB,POL,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Swift-Smurf,105.56,0,0,"Sunspark, Smurfy Passage - 16",Smurfy Jungle
80591,Village Mushotel,0,55,Wisdom Whirlwind,Hearthglen,47,15,2,3,2,0.0,0,BB,FRK,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Swift-Smurf,60.0,0,0,"Hearthglen, Wisdom Whirlwind - 20",Smurfy Jungle
28640,Smurfy Mushotel,0,220,Smurfy Passage,Goldenleaf,40,25,4,10,2,0.0,0,HB,WSD,Gigglefree TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Leaf,72.75,0,2,"Frostwisp, Smurfy Passage - 09",Smurfy Jungle
26692,Smurfy Mushotel,0,12,Smurfy Passage,Harvestember,32,4,1,3,2,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,236.0,0,0,"Harvestember, Smurfy Passage - 08",Smurfy Jungle
28103,Smurfy Mushotel,0,191,Smurfy Passage,Goldenleaf,39,22,2,5,2,0.0,0,BB,POL,Gigglefree TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,315.0,,0,Swift-Smurf,81.0,0,1,"Goldenleaf, Smurfy Passage - 29",Smurfy Jungle
115699,Village Mushotel,0,143,Blissful Beams,Smurfly,27,7,1,2,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Swift-Smurf,80.1,0,0,"Smurfly, Blissful Beams - 10",Smurfy Jungle
74756,Village Mushotel,1,241,Wisdom Whirlwind,Frostwisp,43,19,1,2,2,0.0,0,BB,SMF,Squads,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Swift-Party,60.0,0,0,"Frostwisp, Wisdom Whirlwind - 14",Smurfy Jungle
97618,Village Mushotel,0,54,Smurfy Passage,Goldenleaf,39,18,1,0,2,0.0,0,SC,FRK,Giggleline TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Squad,125.1,0,1,"Goldenleaf, Smurfy Passage - 19",Smurfy Jungle
43643,Village Mushotel,1,98,Wisdom Whirlwind,Goldenleaf,39,21,1,3,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,,0,Swift-Smurf,71.4,0,0,"Sunspark, Wisdom Whirlwind - 30",Smurfy Jungle
38161,Smurfy Mushotel,0,3,Blissful Beams,Smurfly,28,10,1,0,1,0.0,0,BB,MRA,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Party,97.0,0,1,"Smurfly, Blissful Beams - 11",Smurfy Jungle
92928,Village Mushotel,0,152,Smurfy Passage,Smurfly,29,10,2,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Swift-Smurf,134.3,0,3,"Smurfly, Smurfy Passage - 14",Smurfy Jungle
37641,Smurfy Mushotel,0,154,Blissful Beams,Sunspark,25,19,1,4,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Party,110.0,0,3,"Sunspark, Blissful Beams - 24",Smurfy Jungle
77078,Village Mushotel,0,219,Wisdom Whirlwind,Goldenleaf,36,4,0,1,2,0.0,0,HB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6.0,,0,Swift-Party,108.0,0,0,"Goldenleaf, Wisdom Whirlwind - 05",Smurfy Jungle
43932,Village Mushotel,1,88,Wisdom Whirlwind,Goldenleaf,39,26,2,2,2,0.0,0,BB,SMF,Squads,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Swift-Smurf,170.0,0,0,"Harvestember, Wisdom Whirlwind - 21",Smurfy Jungle
62897,Village Mushotel,1,27,Blissful Beams,Blossommonth,4,24,0,4,2,0.0,0,BB,AGO,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,82.88,0,1,"Blossommonth, Blissful Beams - 09",Smurfy Jungle
10448,Smurfy Mushotel,1,115,Blissful Beams,Frostmarch,10,9,0,3,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Swift-Smurf,65.0,0,1,"Hearthglen, Smurfy Passage - 14",Smurfy Jungle
18505,Smurfy Mushotel,0,2,Blissful Beams,Sproutpril,16,22,0,1,2,0.0,0,BB,SMF,Smurfy Way,Smurfy Way,1,0,1,E,G,0,No Deposit,,,0,Swift-Smurf,0.0,1,1,"Sproutpril, Blissful Beams - 23",Smurfy Jungle
95517,Village Mushotel,0,320,Smurfy Passage,Harvestember,34,18,0,2,1,0.0,0,HB,AUT,Gigglefree TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Swift-Party,90.0,0,0,"Harvestember, Smurfy Passage - 20",Smurfy Jungle
104650,Village Mushotel,1,1,Blissful Beams,Sparkleuary,5,1,0,0,1,0.0,0,BB,AUT,Cloudy Birds,Corporate,1,0,1,A,A,0,No Deposit,,153.0,0,Swift-Smurf,0.0,0,1,"Sparkleuary, Blissful Beams - 01",Smurfy Jungle
43037,Village Mushotel,1,90,Wisdom Whirlwind,Goldenleaf,38,13,2,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,89.25,0,0,"Goldenleaf, Wisdom Whirlwind - 07",Smurfy Jungle
501,Smurfy Mushotel,1,32,Wisdom Whirlwind,Smurfly,29,17,1,2,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Swift-Smurf,154.0,0,0,"Sunspark, Wisdom Whirlwind - 24",Smurfy Jungle
71167,Village Mushotel,1,111,Blissful Beams,Sunspark,26,29,0,1,2,2.0,0,BB,FRK,Giggleline TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Swift-Smurf,230.0,0,0,"Frostmarch, Blissful Beams - 14",Smurfy Jungle
64862,Village Mushotel,1,60,Blissful Beams,Frostmarch,11,18,0,1,2,0.0,0,BB,SMF,Giggleline TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Swift-Smurf,106.2,0,0,"Sparkleuary, Blissful Beams - 06",Smurfy Jungle
97249,Village Mushotel,0,129,Smurfy Passage,Goldenleaf,38,11,2,1,2,0.0,0,BB,SMF,Gigglefree TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Swift-Smurf,80.75,0,0,"Goldenleaf, Smurfy Passage - 14",Smurfy Jungle
